timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548861398350,1985,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-204,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1985,0,9
1548861398351,1984,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-202,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1984,0,10
1548861398352,1983,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-190,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1983,0,10
1548861340538,59795,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-502,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59795,0,8
1548861340665,59668,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-384,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59668,0,8
1548861340972,59362,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-181,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59362,0,9
1548861340977,59357,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-194,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59357,0,9
1548861340977,59357,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-378,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59357,0,9
1548861341216,59118,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-180,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59118,0,9
1548861398352,2922,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-390,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2922,0,9
1548861398351,2925,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-196,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2925,0,10
1548861341458,59845,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-183,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59845,0,8
1548861341645,59658,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-463,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59658,0,9
1548861341633,59670,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-182,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59670,0,7
1548861341691,59613,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-178,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59613,0,8
1548861342061,59244,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-386,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59244,0,9
1548861342172,59133,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-404,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59133,0,8
1548861400336,1486,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-180,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1486,0,9
1548861400334,1488,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-186,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1488,0,10
1548861401305,1221,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-183,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1221,0,8
1548861401307,1221,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-386,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1221,0,8
1548861342417,60110,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-179,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60110,0,8
1548861342417,60110,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-385,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60110,0,9
1548861342652,59875,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-174,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59875,0,9
1548861342895,59632,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-173,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59632,0,9
1548861343021,59508,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-176,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59508,0,7
1548861343081,59449,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-376,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59449,0,8
1548861342957,59573,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-177,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59573,0,8
1548861401822,1370,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-186,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1370,0,8
1548861401822,1370,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-180,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1370,0,8
1548861343705,59599,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-389,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59599,0,8
1548861343373,59932,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-171,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59932,0,9
1548861343615,59691,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-170,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59691,0,9
1548861343757,59551,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-375,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59551,0,7
1548861343713,59597,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-175,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59597,0,8
1548861402531,2729,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-177,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2729,0,9
1548861402529,2732,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-179,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2732,0,8
1548861344389,60874,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-379,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60874,0,8
1548861344425,60838,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-468,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60838,0,7
1548861344335,60928,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-167,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60928,0,9
1548861344429,60834,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-495,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60834,0,7
1548861344433,60830,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-172,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60830,0,7
1548861344816,60448,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-165,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60448,0,10
1548861345055,60209,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-164,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60209,0,10
1548861345244,60020,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-169,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60020,0,8
1548861345092,60172,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-168,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60172,0,7
1548861345127,60137,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-462,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60137,0,8
1548861403311,1954,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-175,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1954,0,8
1548861403309,1956,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-375,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1956,0,8
1548861403305,1960,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-389,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1960,0,9
1548861403308,1957,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-170,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1957,0,8
1548861345294,60010,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-163,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60010,0,7
1548861345772,59532,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-161,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59532,0,10
1548861345776,59528,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-166,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59528,0,8
1548861345874,59430,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-377,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59430,0,7
1548861345979,59326,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-383,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59326,0,8
1548861346254,59051,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-159,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59051,0,9
1548861403192,3185,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-186,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,3185,0,9
1548861403306,3072,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-171,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,3072,0,9
1548861346491,59886,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-158,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59886,0,10
1548861346494,59883,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-162,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59883,0,7
1548861346731,59646,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-157,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59646,0,8
1548861346737,59640,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-8,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59640,0,22
1548861346510,59867,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-382,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59867,0,7
1548861347214,59163,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-160,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59163,0,8
1548861347211,59166,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-155,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59166,0,9
1548861405306,1398,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-383,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1398,0,11
1548861405305,1399,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-166,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1399,0,12
1548861406378,906,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,906,0,9
1548861347691,59613,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-153,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59613,0,8
1548861347392,59912,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-460,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59912,0,7
1548861347901,59404,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-156,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59404,0,7
1548861347456,59849,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-154,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59849,0,8
1548861347966,59339,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-368,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59339,0,8
1548861348174,59131,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-151,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59131,0,10
1548861348271,59035,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-369,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59035,0,7
1548861348178,59128,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-497,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59128,0,8
1548861406379,1033,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-382,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1033,0,8
1548861406704,2210,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-383,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2210,0,8
1548861406704,2212,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-166,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2212,0,8
1548861348611,60305,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-381,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60305,0,8
1548861348632,60284,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-494,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60284,0,7
1548861348655,60261,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-149,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60261,0,8
1548861348892,60024,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-148,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60024,0,9
1548861349139,59777,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-152,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59777,0,8
1548861407412,1505,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-382,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1505,0,7
1548861407305,1612,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-460,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1612,0,8
1548861349371,60989,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-146,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60989,0,9
1548861349375,60985,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-150,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60985,0,8
1548861349375,60986,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-367,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60986,0,8
1548861349634,60727,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-467,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60727,0,7
1548861349855,60506,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-144,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60506,0,9
1548861350092,60269,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-143,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60269,0,10
1548861350096,60265,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-147,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60265,0,8
1548861407305,3057,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-153,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,3057,0,8
1548861407306,3056,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-368,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,3056,0,8
1548861408917,1445,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-148,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1445,0,8
1548861408916,1446,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-166,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1446,0,9
1548861350334,60028,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-142,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60028,0,9
1548861350574,59788,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-141,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59788,0,10
1548861350446,59916,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-145,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59916,0,8
1548861350654,59708,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-374,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59708,0,10
1548861350764,59598,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-370,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59598,0,8
1548861350816,59546,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-140,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59546,0,8
1548861351224,59138,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-457,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59138,0,7
1548861408917,2070,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-381,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2070,0,8
1548861408917,2181,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-152,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,2181,0,8
1548861351296,61048,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-138,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,61048,0,8
1548861351533,60811,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-137,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60811,0,9
1548861351301,61043,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-372,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,61043,0,8
1548861352017,60328,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-500,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60328,0,8
1548861352017,60328,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-139,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60328,0,8
1548861352013,60332,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-135,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60332,0,9
1548861352017,60328,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-373,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60328,0,9
1548861352106,60239,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-362,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,60239,0,8
1548861410362,1984,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-367,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1984,0,11
1548861410362,1984,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-143,text,true,,496,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,1984,0,11
1548861352735,59610,HTTP Request,504,GATEWAY_TIMEOUT,jp@gc - Ultimate Thread Group 1-132,,false,Test failed: code expected to contain /200/,75,217,510,510,http://Autoscaling-1038928368.eu-central-1.elb.amazonaws.com:8084/predict,59610,0,9
